nbr_can_id,var_can_nombre,var_can_status,nbr_pro_id
4302,Pedro Vicente Maldonado,En vigencia,4302
4303,Cayambe,En vigencia,4303
4304,Distrito Metropolitano de Quito,En vigencia,4304
4305,San Miguel de los Bancos,En vigencia,4305
4306,Mejia,En vigencia,4306
4307,Distrito Metropolitano de Quito,En vigencia,4307
4308,Distrito Metropolitano de Quito,En vigencia,4308
4309,Distrito Metropolitano de Quito,En vigencia,4309
4310,Distrito Metropolitano de Quito,En vigencia,4310
4311,Distrito Metropolitano de Quito,En vigencia,4311
4312,Distrito Metropolitano de Quito,En vigencia,4312
4313,Distrito Metropolitano de Quito,En vigencia,4313
4314,Distrito Metropolitano de Quito,En vigencia,4314
4315,Distrito Metropolitano de Quito,En vigencia,4315
4316,Distrito Metropolitano de Quito,En vigencia,4316
4317,Mejia,En vigencia,4317
4318,Cayambe,En vigencia,4318
4319,Distrito Metropolitano de Quito,En vigencia,4319
4320,Mejia,En vigencia,4320
4321,Rumiñahui,En vigencia,4321
4322,Distrito Metropolitano de Quito,En vigencia,4322
4323,Distrito Metropolitano de Quito,En vigencia,4323
4324,Cayambe,En vigencia,4324
4325,Distrito Metropolitano de Quito,En vigencia,4325
4326,Puerto Quito,En vigencia,4326
4327,Distrito Metropolitano de Quito,En vigencia,4327
4328,Distrito Metropolitano de Quito,En vigencia,4328
4329,Distrito Metropolitano de Quito,En vigencia,4329
4330,Distrito Metropolitano de Quito,No existe,4330
4331,San Miguel de los Bancos,En vigencia,4331
4332,Distrito Metropolitano de Quito,En vigencia,4332
4333,Distrito Metropolitano de Quito,En vigencia,4333
4334,Distrito Metropolitano de Quito,En vigencia,4334
4335,Distrito Metropolitano de Quito,En vigencia,4335
4336,Cayambe,En vigencia,4336
4337,Distrito Metropolitano de Quito,En vigencia,4337
4338,Distrito Metropolitano de Quito,En vigencia,4338
4339,Distrito Metropolitano de Quito,En vigencia,4339
4340,Distrito Metropolitano de Quito,En vigencia,4340
4341,Distrito Metropolitano de Quito,En vigencia,4341
4342,Distrito Metropolitano de Quito,En vigencia,4342
4343,Distrito Metropolitano de Quito,En vigencia,4343
4344,Puerto Quito,En vigencia,4344
4345,San Miguel de los Bancos,En vigencia,4345
4346,Distrito Metropolitano de Quito,En vigencia,4346
4347,Distrito Metropolitano de Quito,En vigencia,4347
4348,Rumiñahui,En vigencia,4348
4349,Cayambe,En vigencia,4349
4350,San Miguel de los Bancos,En vigencia,4350
4351,Distrito Metropolitano de Quito,En vigencia,4351
4352,Distrito Metropolitano de Quito,En vigencia,4352
4353,Distrito Metropolitano de Quito,En vigencia,4353
4354,Distrito Metropolitano de Quito,En vigencia,4354
4355,Distrito Metropolitano de Quito,En vigencia,4355
4356,San Miguel de los Bancos,En vigencia,4356
4357,Distrito Metropolitano de Quito,En vigencia,4357
4358,Distrito Metropolitano de Quito,En vigencia,4358
4359,Distrito Metropolitano de Quito,En vigencia,4359
4360,Distrito Metropolitano de Quito,En vigencia,4360
4361,Pedro Moncayo,En vigencia,4361
4362,Mejia,En vigencia,4362
4363,Mejia,En vigencia,4363
4364,Distrito Metropolitano de Quito,En vigencia,4364
4365,Distrito Metropolitano de Quito,En vigencia,4365
4366,Cayambe,En vigencia,4366
4367,Distrito Metropolitano de Quito,En vigencia,4367
4368,Distrito Metropolitano de Quito,En vigencia,4368
4369,Mejia,En vigencia,4369
4370,Distrito Metropolitano de Quito,En vigencia,4370
4371,Distrito Metropolitano de Quito,En vigencia,4371
4372,Distrito Metropolitano de Quito,En vigencia,4372
4373,Distrito Metropolitano de Quito,En vigencia,4373
4374,Distrito Metropolitano de Quito,En vigencia,4374
4375,Distrito Metropolitano de Quito,En vigencia,4375
4376,Puerto Quito,En vigencia,4376
4377,Distrito Metropolitano de Quito,En vigencia,4377
4378,Puerto Quito,En vigencia,4378
4379,San Miguel de los Bancos,En vigencia,4379
4380,Distrito Metropolitano de Quito,En vigencia,4380
4381,Distrito Metropolitano de Quito,En vigencia,4381
4382,Pedro Vicente Maldonado,En vigencia,4382
4383,Distrito Metropolitano de Quito,En vigencia,4383
4384,Distrito Metropolitano de Quito,En vigencia,4384
4385,Distrito Metropolitano de Quito,En vigencia,4385
4386,Mejia,En vigencia,4386
4387,Distrito Metropolitano de Quito,En vigencia,4387
4388,Rumiñahui,En vigencia,4388
4389,Distrito Metropolitano de Quito,En vigencia,4389
4390,San Miguel de los Bancos,En vigencia,4390
4391,Distrito Metropolitano de Quito,En vigencia,4391
4392,Distrito Metropolitano de Quito,En vigencia,4392
4393,Distrito Metropolitano de Quito,En vigencia,4393
4394,Pedro Vicente Maldonado,En vigencia,4394
4395,Distrito Metropolitano de Quito,En vigencia,4395
4396,Distrito Metropolitano de Quito,En vigencia,4396
4397,Puerto Quito,En vigencia,4397
4398,Distrito Metropolitano de Quito,En vigencia,4398
4399,Distrito Metropolitano de Quito,En vigencia,4399
4400,Pedro Vicente Maldonado,En vigencia,4400
4401,Pedro Moncayo,En vigencia,4401
4402,Puerto Quito,En vigencia,4402
4403,Distrito Metropolitano de Quito,En vigencia,4403
4404,Distrito Metropolitano de Quito,En vigencia,4404
4405,Pedro Moncayo,En vigencia,4405
4406,Distrito Metropolitano de Quito,En vigencia,4406
4407,Pedro Moncayo,En vigencia,4407
4408,Mejia,En vigencia,4408
4409,Distrito Metropolitano de Quito,En vigencia,4409
4410,Distrito Metropolitano de Quito,En vigencia,4410
4411,Cayambe,En vigencia,4411
4412,Puerto Quito,En vigencia,4412
4413,Distrito Metropolitano de Quito,En vigencia,4413
4414,Distrito Metropolitano de Quito,En vigencia,4414
4415,Cayambe,En vigencia,4415
4416,Puerto Quito,En vigencia,4416
4417,Distrito Metropolitano de Quito,En vigencia,4417
4418,Distrito Metropolitano de Quito,En vigencia,4418
4419,Distrito Metropolitano de Quito,En vigencia,4419
4420,Distrito Metropolitano de Quito,En vigencia,4420
4421,Rumiñahui,En vigencia,4421
4422,Distrito Metropolitano de Quito,En vigencia,4422
4423,Puerto Quito,En vigencia,4423
4424,Distrito Metropolitano de Quito,En vigencia,4424
4425,Distrito Metropolitano de Quito,En vigencia,4425
4426,Cayambe,En vigencia,4426
4427,Distrito Metropolitano de Quito,En vigencia,4427
4428,Rumiñahui,En vigencia,4428
4429,Mejia,En vigencia,4429
4430,San Miguel de los Bancos,En vigencia,4430
4431,Pedro Vicente Maldonado,En vigencia,4431
4432,Distrito Metropolitano de Quito,En vigencia,4432
4433,Distrito Metropolitano de Quito,En vigencia,4433
4434,Distrito Metropolitano de Quito,En vigencia,4434
4435,Puerto Quito,En vigencia,4435
4436,Distrito Metropolitano de Quito,En vigencia,4436
4437,Cayambe,En vigencia,4437
4438,Distrito Metropolitano de Quito,En vigencia,4438
4439,Distrito Metropolitano de Quito,En vigencia,4439
4440,Distrito Metropolitano de Quito,En vigencia,4440
4441,Distrito Metropolitano de Quito,En vigencia,4441
4442,Rumiñahui,En vigencia,4442
4443,Distrito Metropolitano de Quito,En vigencia,4443
4444,Distrito Metropolitano de Quito,En vigencia,4444
4445,Distrito Metropolitano de Quito,En vigencia,4445
4446,Distrito Metropolitano de Quito,En vigencia,4446
4447,Distrito Metropolitano de Quito,En vigencia,4447
4448,Distrito Metropolitano de Quito,En vigencia,4448
4449,Distrito Metropolitano de Quito,En vigencia,4449
4450,Distrito Metropolitano de Quito,En vigencia,4450
4451,Puerto Quito,En vigencia,4451
4452,Puerto Quito,No existe,4452
4453,Distrito Metropolitano de Quito,En vigencia,4453
4454,Cayambe,En vigencia,4454
4455,Distrito Metropolitano de Quito,En vigencia,4455
4456,Cayambe,En vigencia,4456
4457,Distrito Metropolitano de Quito,En vigencia,4457
4458,Cayambe,En vigencia,4458
4459,Puerto Quito,En vigencia,4459
4460,Distrito Metropolitano de Quito,En vigencia,4460
4461,Distrito Metropolitano de Quito,En vigencia,4461
4462,Distrito Metropolitano de Quito,En vigencia,4462
4463,Distrito Metropolitano de Quito,En vigencia,4463
4464,Distrito Metropolitano de Quito,En vigencia,4464
4465,Distrito Metropolitano de Quito,En vigencia,4465
4466,Mejia,En vigencia,4466
4467,Distrito Metropolitano de Quito,En vigencia,4467
4468,Distrito Metropolitano de Quito,En vigencia,4468
4469,Distrito Metropolitano de Quito,En vigencia,4469
4470,Distrito Metropolitano de Quito,En vigencia,4470
4471,Distrito Metropolitano de Quito,En vigencia,4471
4472,Distrito Metropolitano de Quito,En vigencia,4472
4473,Cayambe,En vigencia,4473
4474,Distrito Metropolitano de Quito,En vigencia,4474
4475,Rumiñahui,En vigencia,4475
4476,Distrito Metropolitano de Quito,En vigencia,4476
4477,Distrito Metropolitano de Quito,En vigencia,4477
4478,Pedro Moncayo,En vigencia,4478
4479,Cayambe,En vigencia,4479
4480,Distrito Metropolitano de Quito,En vigencia,4480
4481,San Miguel de los Bancos,En vigencia,4481
4482,Distrito Metropolitano de Quito,En vigencia,4482
4483,Distrito Metropolitano de Quito,En vigencia,4483
4484,Distrito Metropolitano de Quito,En vigencia,4484
4485,Pedro Moncayo,En vigencia,4485
4486,Puerto Quito,No existe,4486
4487,Distrito Metropolitano de Quito,En vigencia,4487
4488,Distrito Metropolitano de Quito,En vigencia,4488
4489,Distrito Metropolitano de Quito,En vigencia,4489
4490,Pedro Moncayo,En vigencia,4490
4491,Pedro Vicente Maldonado,En vigencia,4491
4492,Pedro Moncayo,En vigencia,4492
4493,Distrito Metropolitano de Quito,En vigencia,4493
4494,Distrito Metropolitano de Quito,En vigencia,4494
4495,Distrito Metropolitano de Quito,En vigencia,4495
4496,Distrito Metropolitano de Quito,En vigencia,4496
4497,Cayambe,En vigencia,4497
4498,Distrito Metropolitano de Quito,En vigencia,4498
4499,Pedro Moncayo,En vigencia,4499
4500,Distrito Metropolitano de Quito,No existe,4500
4501,Distrito Metropolitano de Quito,En vigencia,4501
4502,Distrito Metropolitano de Quito,En vigencia,4502
4503,Pedro Moncayo,En vigencia,4503
4504,Distrito Metropolitano de Quito,En vigencia,4504
4505,Distrito Metropolitano de Quito,En vigencia,4505
4506,Puerto Quito,En vigencia,4506
4507,Pedro Moncayo,En vigencia,4507
4508,Cayambe,En vigencia,4508
4509,San Miguel de los Bancos,En vigencia,4509
4510,Distrito Metropolitano de Quito,En vigencia,4510
4511,Distrito Metropolitano de Quito,En vigencia,4511
4512,San Miguel de los Bancos,En vigencia,4512
4513,Distrito Metropolitano de Quito,En vigencia,4513
4514,Distrito Metropolitano de Quito,En vigencia,4514
4515,Pedro Vicente Maldonado,En vigencia,4515
4516,Distrito Metropolitano de Quito,En vigencia,4516
4517,Puerto Quito,En vigencia,4517
4518,Cayambe,En vigencia,4518
4519,Pedro Moncayo,En vigencia,4519
4520,Distrito Metropolitano de Quito,En vigencia,4520
4521,Distrito Metropolitano de Quito,En vigencia,4521
4522,Rumiñahui,En vigencia,4522
4523,Distrito Metropolitano de Quito,En vigencia,4523
4524,Distrito Metropolitano de Quito,En vigencia,4524
4525,Mejia,En vigencia,4525
4526,Puerto Quito,En vigencia,4526
4527,Distrito Metropolitano de Quito,En vigencia,4527
4528,Puerto Quito,En vigencia,4528
4529,Distrito Metropolitano de Quito,En vigencia,4529
4530,Pedro Vicente Maldonado,No existe,4530
4531,Distrito Metropolitano de Quito,En vigencia,4531
4532,Distrito Metropolitano de Quito,En vigencia,4532
4533,Rumiñahui,En vigencia,4533
4534,Distrito Metropolitano de Quito,En vigencia,4534
4535,Pedro Moncayo,En vigencia,4535
4536,Pedro Moncayo,En vigencia,4536
4537,Distrito Metropolitano de Quito,En vigencia,4537
4538,Puerto Quito,En vigencia,4538
4539,San Miguel de los Bancos,En vigencia,4539
4540,Pedro Vicente Maldonado,En vigencia,4540
4541,Distrito Metropolitano de Quito,En vigencia,4541
4542,Distrito Metropolitano de Quito,En vigencia,4542
4543,Distrito Metropolitano de Quito,En vigencia,4543
4544,Distrito Metropolitano de Quito,En vigencia,4544
4545,Pedro Moncayo,En vigencia,4545
4546,Distrito Metropolitano de Quito,En vigencia,4546
4547,Distrito Metropolitano de Quito,En vigencia,4547
4548,Distrito Metropolitano de Quito,En vigencia,4548
4549,Cayambe,En vigencia,4549
4550,San Miguel de los Bancos,En vigencia,4550
4551,Mejia,En vigencia,4551
4552,Distrito Metropolitano de Quito,En vigencia,4552
4553,Puerto Quito,En vigencia,4553
4554,Distrito Metropolitano de Quito,En vigencia,4554
4555,Distrito Metropolitano de Quito,En vigencia,4555
4556,San Miguel de los Bancos,En vigencia,4556
4557,Pedro Vicente Maldonado,En vigencia,4557
4558,Distrito Metropolitano de Quito,En vigencia,4558
4559,Distrito Metropolitano de Quito,En vigencia,4559
4560,Distrito Metropolitano de Quito,En vigencia,4560
4561,Distrito Metropolitano de Quito,En vigencia,4561
4562,Distrito Metropolitano de Quito,En vigencia,4562
4563,Distrito Metropolitano de Quito,No existe,4563
4564,San Miguel de los Bancos,En vigencia,4564
4565,Distrito Metropolitano de Quito,En vigencia,4565
4566,Distrito Metropolitano de Quito,En vigencia,4566
4567,Pedro Moncayo,En vigencia,4567
4568,Distrito Metropolitano de Quito,En vigencia,4568
4569,Distrito Metropolitano de Quito,En vigencia,4569
4570,Distrito Metropolitano de Quito,En vigencia,4570
4571,Mejia,En vigencia,4571
4572,Distrito Metropolitano de Quito,En vigencia,4572
4573,Distrito Metropolitano de Quito,En vigencia,4573
4574,Distrito Metropolitano de Quito,En vigencia,4574
4575,Pedro Vicente Maldonado,En vigencia,4575
4576,Distrito Metropolitano de Quito,En vigencia,4576
4577,Distrito Metropolitano de Quito,En vigencia,4577
4578,Distrito Metropolitano de Quito,En vigencia,4578
4579,Distrito Metropolitano de Quito,En vigencia,4579
4580,Distrito Metropolitano de Quito,En vigencia,4580
4581,Distrito Metropolitano de Quito,En vigencia,4581
4582,Distrito Metropolitano de Quito,En vigencia,4582
4583,Pedro Vicente Maldonado,En vigencia,4583
4584,Distrito Metropolitano de Quito,En vigencia,4584
4585,Distrito Metropolitano de Quito,En vigencia,4585
4586,Distrito Metropolitano de Quito,En vigencia,4586
4587,Distrito Metropolitano de Quito,En vigencia,4587
4588,Puerto Quito,En vigencia,4588
4589,Distrito Metropolitano de Quito,En vigencia,4589
4590,Pedro Vicente Maldonado,En vigencia,4590
4591,Distrito Metropolitano de Quito,En vigencia,4591
4592,Distrito Metropolitano de Quito,En vigencia,4592
4593,Distrito Metropolitano de Quito,En vigencia,4593
4594,Distrito Metropolitano de Quito,En vigencia,4594
4595,Distrito Metropolitano de Quito,En vigencia,4595
4596,Cayambe,En vigencia,4596
4597,Distrito Metropolitano de Quito,No existe,4597
4598,Mejia,En vigencia,4598
4599,Pedro Moncayo,En vigencia,4599
4600,San Miguel de los Bancos,En vigencia,4600
4601,Distrito Metropolitano de Quito,En vigencia,4601
4602,Distrito Metropolitano de Quito,En vigencia,4602
4603,Pedro Vicente Maldonado,En vigencia,4603
4604,Distrito Metropolitano de Quito,En vigencia,4604
4605,Distrito Metropolitano de Quito,En vigencia,4605
4606,Puerto Quito,En vigencia,4606
4607,Distrito Metropolitano de Quito,En vigencia,4607
4608,Distrito Metropolitano de Quito,No existe,4608
4609,Distrito Metropolitano de Quito,En vigencia,4609
4610,San Miguel de los Bancos,En vigencia,4610
4611,Cayambe,En vigencia,4611
4612,Pedro Moncayo,En vigencia,4612
4613,Rumiñahui,En vigencia,4613
4614,Distrito Metropolitano de Quito,En vigencia,4614
4615,Distrito Metropolitano de Quito,En vigencia,4615
4616,Distrito Metropolitano de Quito,En vigencia,4616
4617,Distrito Metropolitano de Quito,En vigencia,4617
4618,Distrito Metropolitano de Quito,En vigencia,4618
4619,Pedro Moncayo,En vigencia,4619
4620,Distrito Metropolitano de Quito,En vigencia,4620
4621,Distrito Metropolitano de Quito,En vigencia,4621
4622,Distrito Metropolitano de Quito,En vigencia,4622
4623,Rumiñahui,En vigencia,4623
4624,Distrito Metropolitano de Quito,En vigencia,4624
4625,Pedro Moncayo,En vigencia,4625
4626,Distrito Metropolitano de Quito,En vigencia,4626
4627,Distrito Metropolitano de Quito,En vigencia,4627
4628,Distrito Metropolitano de Quito,En vigencia,4628
4629,Distrito Metropolitano de Quito,En vigencia,4629
4630,Mejia,En vigencia,4630
4631,San Miguel de los Bancos,En vigencia,4631
4632,Distrito Metropolitano de Quito,En vigencia,4632
4633,Distrito Metropolitano de Quito,En vigencia,4633
4634,Pedro Moncayo,No existe,4634
4635,Rumiñahui,En vigencia,4635
4636,Distrito Metropolitano de Quito,En vigencia,4636
4637,Distrito Metropolitano de Quito,En vigencia,4637
4638,Distrito Metropolitano de Quito,En vigencia,4638
4639,Rumiñahui,En vigencia,4639
4640,Distrito Metropolitano de Quito,En vigencia,4640
4641,Distrito Metropolitano de Quito,En vigencia,4641
4642,Distrito Metropolitano de Quito,En vigencia,4642
4643,Distrito Metropolitano de Quito,En vigencia,4643
4644,Distrito Metropolitano de Quito,En vigencia,4644
4645,Distrito Metropolitano de Quito,En vigencia,4645
4646,San Miguel de los Bancos,En vigencia,4646
4647,Distrito Metropolitano de Quito,En vigencia,4647
4648,Distrito Metropolitano de Quito,En vigencia,4648
4649,Cayambe,En vigencia,4649
4650,Puerto Quito,En vigencia,4650
4651,San Miguel de los Bancos,En vigencia,4651
4652,Distrito Metropolitano de Quito,En vigencia,4652
4653,Cayambe,En vigencia,4653
4654,Pedro Moncayo,En vigencia,4654
4655,Distrito Metropolitano de Quito,En vigencia,4655
4656,Distrito Metropolitano de Quito,No existe,4656
4657,Distrito Metropolitano de Quito,En vigencia,4657
4658,San Miguel de los Bancos,En vigencia,4658
4659,Puerto Quito,En vigencia,4659
4660,San Miguel de los Bancos,En vigencia,4660
4661,Puerto Quito,En vigencia,4661
4662,Distrito Metropolitano de Quito,En vigencia,4662
4663,Distrito Metropolitano de Quito,En vigencia,4663
4664,Rumiñahui,En vigencia,4664
4665,Pedro Moncayo,En vigencia,4665
4666,Distrito Metropolitano de Quito,En vigencia,4666
4667,Distrito Metropolitano de Quito,En vigencia,4667
